version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,google__gemini-3-flash-preview,180,C,15.0,6.0,3.327586,18.0,0.057372,0.503846,0.262295,3.0,1.0,0.688312,61.0,3.0,20.333333,5.234505829,0.343622301,-0.192809433,-0.342562725,-1.552424726,-0.755267367,-1.968681914,0.135187105,0.180993771,-1.781150592,2.20827834,6.149075968,-0.700657572
kimi-version,CE,google__gemini-3-flash-preview,181,B,6.0,7.0,2.6875,12.0,0.05599,0.68913,0.431373,0.0,0.0,0.56962,51.0,3.0,17.0,1.091971935,0.895892151,-1.154010279,-0.855074281,-1.579854757,0.555073267,-0.52595718,-0.849663104,-0.571266292,-1.853736016,1.480199283,6.149075968,-0.965929916
kimi-version,CE,google__gemini-3-flash-preview,182,A,10.0,4.0,3.465753,26.0,0.047476,0.689189,0.454545,5.0,4.0,0.55,77.0,4.0,19.25,2.93309811,-0.7609174,0.014672432,0.340786018,-1.74884122,0.555490518,-0.328232949,0.791753912,2.437773962,-1.865734517,3.37320483,9.342405822,-0.786871066
kimi-version,CE,google__gemini-3-flash-preview,183,C,10.0,5.0,3.207792,14.0,0.04166,0.515116,0.5125,3.0,10.0,0.477707,80.0,3.0,26.666667,2.93309811,-0.208647549,-0.372701032,-0.684237096,-1.864277592,-0.675565185,0.166290951,0.135187105,6.951334342,-1.909944894,3.591628547,6.149075968,-0.196640015
kimi-version,CE,google__gemini-3-flash-preview,184,C,8.0,8.0,5.036364,48.0,0.09157,0.485294,0.446429,10.0,4.0,0.539326,56.0,1.0,56.0,2.012535022,1.448162002,2.373218975,2.219995059,-0.873660449,-0.886468331,-0.397485921,2.433170927,2.437773962,-1.872262142,1.844238812,-0.237583741,2.137756817
kimi-version,CE,google__gemini-3-flash-preview,185,C,13.0,6.0,2.676056,18.0,0.037691,0.628378,0.460526,12.0,0.0,0.721649,76.0,5.0,15.2,4.313942741,0.343622301,-1.171195443,-0.342562725,-1.943054579,0.125431127,-0.277197707,3.089737734,-0.571266292,-1.760763537,3.300396925,12.535735676,-1.109176996
kimi-version,CE,google__gemini-3-flash-preview,186,B,13.0,13.0,3.030928,37.0,0.031247,0.533636,0.509804,6.0,7.0,0.534591,102.0,5.0,20.4,4.313942741,4.209511253,-0.638293197,1.280390539,-2.070955538,-0.544590527,0.143286267,1.120037315,4.694554152,-1.875157804,5.193402472,12.535735676,-0.695352098
kimi-version,CE,google__gemini-3-flash-preview,187,A,9.0,10.0,3.934783,46.0,0.042769,0.632692,0.542553,6.0,0.0,0.568182,94.0,2.0,47.0,2.472816566,2.552701702,0.719002839,2.049157874,-1.842266083,0.155940019,0.422730028,1.120037315,-0.571266292,-1.854615417,4.610939226,2.955746113,1.421521417
kimi-version,CE,google__gemini-3-flash-preview,188,B,12.0,7.0,3.391304,33.0,0.049149,0.628125,0.464789,15.0,3.0,0.496,71.0,2.0,35.5,3.853661197,0.895892151,-0.097125735,0.938716167,-1.7156354,0.123641895,-0.240821978,4.074587943,1.685513898,-1.898757913,2.936357396,2.955746113,0.50633174
kimi-version,CE,google__gemini-3-flash-preview,189,A,11.0,6.0,3.346535,32.0,0.033134,0.484043,0.466667,6.0,16.0,0.693431,105.0,4.0,26.25,3.393379654,0.343622301,-0.164354202,0.853297575,-2.033502231,-0.895315485,-0.224797202,1.120037315,11.464894723,-1.778020096,5.411826189,9.342405822,-0.229799088
kimi-version,CE,google__gemini-3-flash-preview,190,B,9.0,5.0,3.0,16.0,0.051724,0.525714,0.5,3.0,2.0,0.46789,62.0,4.0,15.5,2.472816566,-0.208647549,-0.684736987,-0.51339991,-1.664526621,-0.600615432,0.059629769,0.135187105,0.933253835,-1.915948425,2.281086246,9.342405822,-1.085302482
kimi-version,CE,google__gemini-3-flash-preview,191,C,8.0,5.0,3.172414,16.0,0.054697,0.59697,0.327869,0.0,0.0,0.466667,61.0,3.0,20.333333,2.012535022,-0.208647549,-0.425827274,-0.51339991,-1.605518311,-0.096688314,-1.409145891,-0.849663104,-0.571266292,-1.916696344,2.20827834,6.149075968,-0.700657572
kimi-version,CE,google__gemini-3-flash-preview,192,A,8.0,8.0,3.508197,38.0,0.057511,0.55625,0.428571,3.0,1.0,0.666667,63.0,2.0,31.5,2.012535022,1.448162002,0.078409506,1.365809131,-1.549665844,-0.384662832,-0.549866351,0.135187105,0.180993771,-1.79438747,2.353894151,2.955746113,0.188004895
kimi-version,CE,google__gemini-3-flash-preview,193,B,12.0,10.0,2.844156,26.0,0.036937,0.475581,0.45122,7.0,1.0,0.6,82.0,5.0,16.4,3.853661197,2.552701702,-0.918763953,0.340786018,-1.958020023,-0.955159305,-0.356604823,1.448320718,0.180993771,-1.835157298,3.737244359,12.535735676,-1.013678942
kimi-version,CE,google__gemini-3-flash-preview,194,C,11.0,5.0,3.646154,20.0,0.056095,0.486905,0.397059,12.0,0.0,0.495652,68.0,3.0,22.666667,3.393379654,-0.208647549,0.28557602,-0.171725539,-1.57777071,-0.875075233,-0.818754922,3.089737734,-0.571266292,-1.89897073,2.71793368,6.149075968,-0.51496686
kimi-version,CE,google__gemini-3-flash-preview,195,C,12.0,7.0,4.168421,38.0,0.043878,0.42551,0.530612,5.0,1.0,0.609589,98.0,3.0,32.666667,3.853661197,0.895892151,1.069851074,1.365809131,-1.820254574,-1.30926471,0.320838735,0.791753912,0.180993771,-1.829293199,4.902170849,6.149075968,0.280850252
kimi-version,CE,google__gemini-3-flash-preview,196,C,13.0,5.0,3.453488,14.0,0.040157,0.551163,0.366667,5.0,0.0,0.598361,90.0,4.0,22.5,4.313942741,-0.208647549,-0.003745606,-0.684237096,-1.89410924,-0.420638431,-1.078086651,0.791753912,-0.571266292,-1.836159619,4.319707604,9.342405822,-0.528230505
kimi-version,CE,google__gemini-3-flash-preview,197,A,12.0,7.0,4.433735,35.0,0.053418,0.592105,0.470588,9.0,1.0,0.576,85.0,2.0,42.5,3.853661197,0.895892151,1.468266352,1.109553353,-1.630903992,-0.131093914,-0.191339723,2.104887524,0.180993771,-1.849834363,3.955668076,2.955746113,1.063403718
kimi-version,CE,google__gemini-3-flash-preview,198,A,8.0,7.0,2.706667,18.0,0.036089,0.5125,0.5625,0.0,8.0,0.613208,80.0,5.0,16.0,2.012535022,0.895892151,-1.125227683,-0.342562725,-1.974851186,-0.694065709,0.592935675,-0.849663104,5.446814215,-1.82708002,3.591628547,12.535735676,-1.045511627
kimi-version,CE,google__gemini-3-flash-preview,199,C,10.0,6.0,3.982143,27.0,0.035555,0.751695,0.568966,10.0,5.0,0.597403,116.0,4.0,29.0,2.93309811,0.343622301,0.790122145,0.426204611,-1.985450055,0.997537061,0.64810937,2.433170927,3.190034025,-1.836745479,6.212713151,9.342405822,-0.010949382
kimi-version,CE,google__gemini-3-flash-preview,200,B,5.0,6.0,4.368421,26.0,0.076639,0.612121,0.583333,6.0,0.0,0.510204,60.0,3.0,20.0,0.631690391,0.343622301,1.370185981,0.340786018,-1.170011973,0.010460554,0.770701465,1.120037315,-0.571266292,-1.890071537,2.135470434,6.149075968,-0.727184782
kimi-version,CE,moonshotai__kimi-k2.5,001,C,13.0,12.0,3.919643,54.0,0.034997,0.498077,0.495652,3.0,9.0,0.664179,115.0,3.0,38.333333,4.313942741,3.657241403,0.696267487,2.732506616,-1.996525278,-0.796066114,0.022528744,0.135187105,6.199074279,-1.795908992,6.139905245,6.149075968,0.731813228
kimi-version,CE,moonshotai__kimi-k2.5,002,C,18.0,6.0,3.760684,29.0,0.032143,0.590179,0.401639,15.0,2.0,0.594937,122.0,5.0,24.4,6.61535046,0.343622301,0.457562805,0.597041796,-2.053171668,-0.144714713,-0.779674265,4.074587943,0.933253835,-1.838253547,6.649560585,12.535735676,-0.377025253
kimi-version,CE,moonshotai__kimi-k2.5,003,B,13.0,7.0,3.170213,25.0,0.033726,0.466667,0.459184,3.0,5.0,0.598425,98.0,4.0,24.5,4.313942741,0.895892151,-0.42913246,0.255367425,-2.021752174,-1.0181997,-0.288648852,0.135187105,3.190034025,-1.836120481,4.902170849,9.342405822,-0.369067082
kimi-version,CE,moonshotai__kimi-k2.5,004,B,12.0,5.0,2.926471,14.0,0.043036,0.498649,0.430556,7.0,0.0,0.53913,72.0,4.0,18.0,3.853661197,-0.208647549,-0.795153614,-0.684237096,-1.836966648,-0.792020892,-0.532928555,1.448320718,-0.571266292,-1.872382004,3.009165302,9.342405822,-0.886348205
kimi-version,CE,moonshotai__kimi-k2.5,005,B,6.0,4.0,2.595745,10.0,0.055229,0.580645,0.45098,3.0,0.0,0.348624,51.0,4.0,12.75,1.091971935,-0.7609174,-1.291796426,-1.025911467,-1.594959138,-0.212139788,-0.358652718,0.135187105,-0.571266292,-1.988884876,1.480199283,9.342405822,-1.304152188
kimi-version,CE,moonshotai__kimi-k2.5,006,C,7.0,9.0,3.45098,26.0,0.067666,0.413793,0.471698,6.0,0.0,0.613333,53.0,2.0,26.5,1.552253478,2.000431852,-0.007511806,0.340786018,-1.348108699,-1.392128105,-0.18186821,1.120037315,-0.571266292,-1.827003577,1.625815095,2.955746113,-0.20990366
kimi-version,CE,moonshotai__kimi-k2.5,007,C,14.0,8.0,4.62766,30.0,0.04923,0.595349,0.346939,6.0,3.0,0.587302,98.0,4.0,24.5,4.774224285,1.448162002,1.759478586,0.682460389,-1.714027706,-0.108152133,-1.246423593,1.120037315,1.685513898,-1.842922689,4.902170849,9.342405822,-0.369067082
kimi-version,CE,moonshotai__kimi-k2.5,008,A,24.0,8.0,3.243902,32.0,0.026373,0.6125,0.3,21.0,0.0,0.713333,130.0,7.0,18.571429,9.377039723,1.448162002,-0.318475565,0.853297575,-2.167695028,0.013140867,-1.646949127,6.044288362,-0.571266292,-1.76584914,7.23202383,18.922395385,-0.840872907
kimi-version,CE,moonshotai__kimi-k2.5,009,B,9.0,5.0,3.596774,25.0,0.058012,0.643243,0.578125,7.0,9.0,0.654762,64.0,2.0,32.0,2.472816566,-0.208647549,0.211423332,0.255367425,-1.539721961,0.230557385,0.726262151,1.448320718,6.199074279,-1.801667905,2.426702057,2.955746113,0.227795751
kimi-version,CE,moonshotai__kimi-k2.5,010,A,8.0,7.0,3.595745,26.0,0.076505,0.451923,0.458333,3.0,1.0,0.652174,48.0,1.0,48.0,2.012535022,0.895892151,0.209878108,0.340786018,-1.172671614,-1.122470237,-0.295910345,0.135187105,0.180993771,-1.803250582,1.261775567,-0.237583741,1.501103129
kimi-version,CE,moonshotai__kimi-k2.5,011,A,9.0,10.0,3.045455,32.0,0.046143,0.471591,0.573529,5.0,1.0,0.663043,68.0,2.0,34.0,2.472816566,2.552701702,-0.616478371,0.853297575,-1.775298697,-0.983376848,0.687044968,0.791753912,0.180993771,-1.796603706,2.71793368,2.955746113,0.386959173
kimi-version,CE,moonshotai__kimi-k2.5,012,C,11.0,8.0,3.458333,37.0,0.048032,0.523864,0.381579,6.0,3.0,0.5,76.0,4.0,19.0,3.393379654,1.448162002,0.003530007,1.280390539,-1.737805694,-0.613698754,-0.950844128,1.120037315,1.685513898,-1.896311736,3.300396925,9.342405822,-0.806766493
kimi-version,CE,moonshotai__kimi-k2.5,013,B,8.0,10.0,3.710843,41.0,0.044709,0.455952,0.488372,0.0,6.0,0.686441,86.0,3.0,28.666667,2.012535022,2.552701702,0.382717844,1.62206491,-1.803760828,-1.093976884,-0.039590728,-0.849663104,3.942294088,-1.782294791,4.028475981,6.149075968,-0.037476593
kimi-version,CE,moonshotai__kimi-k2.5,014,B,5.0,7.0,3.111111,17.0,0.08642,0.597826,0.578947,4.0,3.0,0.390805,38.0,2.0,19.0,0.631690391,0.895892151,-0.517884428,-0.427981317,-0.975878006,-0.090634626,0.73327619,0.463470509,1.685513898,-1.963089323,0.53369651,2.955746113,-0.806766493
kimi-version,CE,moonshotai__kimi-k2.5,015,A,14.0,5.0,3.307692,20.0,0.036348,0.642553,0.5,13.0,6.0,0.731481,94.0,3.0,31.333333,4.774224285,-0.208647549,-0.222683746,-0.171725539,-1.969710536,0.225677659,0.059629769,3.418021137,3.942294088,-1.754750833,4.610939226,6.149075968,0.17474125
kimi-version,CE,moonshotai__kimi-k2.5,016,B,6.0,5.0,3.522727,23.0,0.080062,0.552,0.543478,6.0,1.0,0.512821,46.0,2.0,23.0,1.091971935,-0.208647549,0.100228837,0.084530239,-1.102072031,-0.414719112,0.430622956,1.120037315,0.180993771,-1.888471125,1.116159755,2.955746113,-0.488439649
kimi-version,CE,moonshotai__kimi-k2.5,017,B,10.0,7.0,3.386364,25.0,0.038481,0.64717,0.571429,6.0,6.0,0.723214,91.0,3.0,30.333333,2.93309811,0.895892151,-0.104544007,0.255367425,-1.927374604,0.258329387,0.66912589,1.120037315,3.942294088,-1.75980647,4.392515509,6.149075968,0.095159539
kimi-version,CE,moonshotai__kimi-k2.5,018,B,8.0,5.0,3.901639,28.0,0.063961,0.565625,0.47619,5.0,3.0,0.610526,63.0,2.0,31.5,2.012535022,-0.208647549,0.669231339,0.511623203,-1.421645796,-0.318362216,-0.143538448,0.791753912,1.685513898,-1.828720182,2.353894151,2.955746113,0.188004895
kimi-version,CE,moonshotai__kimi-k2.5,019,B,16.0,7.0,3.71831,33.0,0.052371,0.634211,0.328767,19.0,2.0,0.563107,73.0,2.0,36.5,5.694787373,0.895892151,0.393930848,0.938716167,-1.65168492,0.166682487,-1.401483352,5.387721556,0.933253835,-1.857719005,3.081973208,2.955746113,0.585913451
kimi-version,CE,moonshotai__kimi-k2.5,020,A,12.0,6.0,3.606557,24.0,0.059124,0.401667,0.349206,5.0,1.0,0.445378,63.0,2.0,31.5,3.853661197,0.343622301,0.226114214,0.169948832,-1.517650908,-1.477883974,-1.227079521,0.791753912,0.180993771,-1.929715512,2.353894151,2.955746113,0.188004895
kimi-version,CE,moonshotai__kimi-k2.5,021,A,8.0,5.0,3.617647,24.0,0.053201,0.516667,0.414286,5.0,3.0,0.5,70.0,2.0,35.0,2.012535022,-0.208647549,0.242767784,0.169948832,-1.635211023,-0.664596411,-0.671758748,0.791753912,1.685513898,-1.896311736,2.863549491,2.955746113,0.466540884
kimi-version,CE,moonshotai__kimi-k2.5,022,A,9.0,7.0,3.720588,32.0,0.054715,0.7275,0.542857,15.0,3.0,0.64,70.0,2.0,35.0,2.472816566,0.895892151,0.397351662,0.853297575,-1.605161046,0.82642843,0.425324028,4.074587943,1.685513898,-1.810695523,2.863549491,2.955746113,0.466540884
kimi-version,CE,moonshotai__kimi-k2.5,023,A,13.0,7.0,3.190476,38.0,0.030385,0.454167,0.357798,3.0,6.0,0.610063,109.0,4.0,27.25,4.313942741,0.895892151,-0.398704028,1.365809131,-2.088064574,-1.106600522,-1.153764892,0.135187105,3.942294088,-1.829003327,5.703057811,9.342405822,-0.150217377
kimi-version,CE,moonshotai__kimi-k2.5,024,A,5.0,6.0,3.391304,28.0,0.049149,0.542647,0.577465,0.0,2.0,0.561404,71.0,2.0,35.5,0.631690391,0.343622301,-0.097125735,0.511623203,-1.7156354,-0.480864143,0.720630441,-0.849663104,0.933253835,-1.858760465,2.936357396,2.955746113,0.50633174
kimi-version,CE,moonshotai__kimi-k2.5,025,A,9.0,6.0,3.035088,28.0,0.053247,0.718966,0.338983,13.0,2.0,0.556701,59.0,2.0,29.5,2.472816566,0.343622301,-0.632046231,0.511623203,-1.634298012,0.766075421,-1.314311302,3.418021137,0.933253835,-1.861636558,2.062662529,2.955746113,0.028841473
kimi-version,CE,moonshotai__kimi-k2.5,026,B,9.0,4.0,3.044118,20.0,0.044766,0.462162,0.527778,3.0,4.0,0.775,72.0,4.0,18.0,2.472816566,-0.7609174,-0.61848611,-0.171725539,-1.802629488,-1.050059356,0.296656512,0.135187105,2.437773962,-1.728137033,3.009165302,9.342405822,-0.886348205
kimi-version,CE,moonshotai__kimi-k2.5,027,A,4.0,7.0,3.093023,23.0,0.071931,0.435294,0.355556,0.0,0.0,0.554054,45.0,2.0,22.5,0.171408847,0.895892151,-0.545046717,0.084530239,-1.263456683,-1.240071619,-1.172895641,-0.849663104,-0.571266292,-1.863255316,1.04335185,2.955746113,-0.528230505
kimi-version,CE,moonshotai__kimi-k2.5,028,A,6.0,7.0,4.101124,75.0,0.04608,0.752439,0.516484,6.0,6.0,0.763158,91.0,2.0,45.5,1.091971935,0.895892151,0.968792883,4.526297065,-1.776549125,1.002798678,0.200286002,1.120037315,3.942294088,-1.735378942,4.392515509,2.955746113,1.302148851
kimi-version,CE,moonshotai__kimi-k2.5,029,C,5.0,5.0,3.151515,25.0,0.04775,0.627027,0.637681,3.0,4.0,0.6,69.0,3.0,23.0,0.631690391,-0.208647549,-0.45721077,0.255367425,-1.743402849,0.115876766,1.234447215,0.135187105,2.437773962,-1.835157298,2.790741585,6.149075968,-0.488439649
kimi-version,CE,moonshotai__kimi-k2.5,030,C,13.0,9.0,3.237624,32.0,0.032056,0.605645,0.419048,9.0,4.0,0.695312,105.0,4.0,26.25,4.313942741,2.000431852,-0.327903077,0.853297575,-2.05489845,-0.035338144,-0.631125105,2.104887524,2.437773962,-1.776869781,5.411826189,9.342405822,-0.229799088
kimi-version,CE,moonshotai__kimi-k2.5,031,C,14.0,8.0,4.026667,37.0,0.053689,0.454762,0.384615,15.0,1.0,0.552632,78.0,3.0,26.0,4.774224285,1.448162002,0.856982702,1.280390539,-1.625525165,-1.102392643,-0.92493826,4.074587943,0.180993771,-1.864124932,3.446012736,6.149075968,-0.249694516
kimi-version,CE,moonshotai__kimi-k2.5,032,A,9.0,9.0,3.592593,34.0,0.044353,0.603846,0.435294,4.0,6.0,0.601562,85.0,4.0,21.25,2.472816566,2.000431852,0.20514483,1.02413476,-1.810826741,-0.04806079,-0.492499701,0.463470509,3.942294088,-1.834202066,3.955668076,9.342405822,-0.627707643
kimi-version,CE,moonshotai__kimi-k2.5,033,B,6.0,4.0,3.958333,23.0,0.082465,0.531818,0.34,3.0,8.0,0.488889,50.0,2.0,25.0,1.091971935,-0.7609174,0.754367275,0.084530239,-1.054377121,-0.557447543,-1.305633348,0.135187105,5.446814215,-1.903106605,1.407391378,2.955746113,-0.329276227
kimi-version,CE,moonshotai__kimi-k2.5,034,B,13.0,5.0,2.805195,22.0,0.036431,0.545714,0.37037,0.0,3.0,0.60177,81.0,4.0,20.25,4.313942741,-0.208647549,-0.977270695,-0.000888353,-1.968063146,-0.459174117,-1.046489342,-0.849663104,1.685513898,-1.834074865,3.664436453,9.342405822,-0.707289355
kimi-version,CE,moonshotai__kimi-k2.5,035,A,10.0,7.0,2.909091,23.0,0.052893,0.5125,0.396552,3.0,2.0,0.604938,58.0,3.0,19.333333,2.93309811,0.895892151,-0.821252717,0.084530239,-1.641324228,-0.694065709,-0.823081099,0.135187105,0.933253835,-1.832137492,1.989854623,6.149075968,-0.780239283
kimi-version,CE,moonshotai__kimi-k2.5,036,B,12.0,6.0,2.808219,22.0,0.038469,0.545833,0.397436,7.0,1.0,0.5,78.0,5.0,15.6,3.853661197,0.343622301,-0.972729631,-0.000888353,-1.927612781,-0.458332541,-0.81553802,1.448320718,0.180993771,-1.896311736,3.446012736,12.535735676,-1.077344311
kimi-version,CE,moonshotai__kimi-k2.5,037,B,8.0,4.0,2.885246,18.0,0.047299,0.402564,0.476923,3.0,0.0,0.643678,65.0,4.0,16.25,2.012535022,-0.7609174,-0.857060147,-0.342562725,-1.752354328,-1.471540331,-0.137283837,0.135187105,-0.571266292,-1.808446263,2.499509963,9.342405822,-1.025616199
kimi-version,CE,moonshotai__kimi-k2.5,038,B,11.0,6.0,3.721519,28.0,0.047108,0.48625,0.414634,10.0,3.0,0.563492,82.0,3.0,27.333333,3.393379654,0.343622301,0.398749721,0.511623203,-1.75614531,-0.879707436,-0.668789301,2.433170927,1.685513898,-1.85748356,3.737244359,6.149075968,-0.143585594
kimi-version,CE,moonshotai__kimi-k2.5,039,C,11.0,6.0,3.449438,29.0,0.038758,0.655263,0.473118,4.0,5.0,0.527397,93.0,4.0,23.25,3.393379654,0.343622301,-0.009827388,0.597041796,-1.921876689,0.315563615,-0.1697515,0.463470509,3.190034025,-1.879557254,4.538131321,9.342405822,-0.468544221
kimi-version,CE,moonshotai__kimi-k2.5,040,A,6.0,7.0,4.835821,27.0,0.072176,0.684483,0.405797,0.0,6.0,0.65,69.0,2.0,34.5,1.091971935,0.895892151,2.072068659,0.426204611,-1.258593906,0.522209377,-0.74419449,-0.849663104,3.942294088,-1.80458008,2.790741585,2.955746113,0.426750029
kimi-version,CE,moonshotai__kimi-k2.5,041,B,14.0,5.0,3.144928,18.0,0.045579,0.389535,0.479452,6.0,7.0,0.653465,73.0,4.0,18.25,4.774224285,-0.208647549,-0.4671023,-0.342562725,-1.786493008,-1.563682276,-0.115704146,1.120037315,4.694554152,-1.802461078,3.081973208,9.342405822,-0.866452777
kimi-version,CE,moonshotai__kimi-k2.5,042,B,13.0,5.0,3.78125,28.0,0.039388,0.522115,0.51,6.0,9.0,0.601307,100.0,4.0,25.0,4.313942741,-0.208647549,0.488446243,0.511623203,-1.909372405,-0.626067797,0.144958714,1.120037315,6.199074279,-1.83435801,5.04778666,9.342405822,-0.329276227
kimi-version,CE,moonshotai__kimi-k2.5,043,B,6.0,10.0,2.777778,30.0,0.05144,0.660345,0.596491,3.0,1.0,0.634146,57.0,3.0,19.0,1.091971935,2.552701702,-1.018442106,0.682460389,-1.670163473,0.351503854,0.882977291,0.135187105,0.180993771,-1.814275504,1.917046717,6.149075968,-0.806766493
kimi-version,CE,moonshotai__kimi-k2.5,044,B,12.0,6.0,3.307692,32.0,0.036348,0.465686,0.510638,7.0,1.0,0.546053,94.0,3.0,31.333333,3.853661197,0.343622301,-0.222683746,0.853297575,-1.969710536,-1.025137396,0.150402701,1.448320718,0.180993771,-1.868148283,4.610939226,6.149075968,0.17474125
kimi-version,CE,moonshotai__kimi-k2.5,045,A,8.0,5.0,3.942308,40.0,0.075814,0.667857,0.444444,8.0,0.0,0.657534,54.0,2.0,27.0,2.012535022,-0.208647549,0.73030294,1.536646317,-1.18638663,0.404629212,-0.414423716,1.776604121,-0.571266292,-1.799972704,1.698623,2.955746113,-0.170112805
kimi-version,CE,moonshotai__kimi-k2.5,046,A,8.0,7.0,3.0,21.0,0.050847,0.486364,0.5,3.0,3.0,0.593407,62.0,3.0,20.666667,2.012535022,0.895892151,-0.684736987,-0.086306946,-1.681933378,-0.87890122,0.059629769,0.135187105,1.685513898,-1.83918921,2.281086246,6.149075968,-0.674130282
kimi-version,CE,moonshotai__kimi-k2.5,047,C,7.0,9.0,4.390805,70.0,0.050469,0.651163,0.590909,0.0,4.0,0.636364,88.0,1.0,88.0,1.552253478,2.000431852,1.403799464,4.099204101,-1.689435948,0.286568146,0.835346674,-0.849663104,2.437773962,-1.812919099,4.174091793,-0.237583741,4.684371573
kimi-version,CE,moonshotai__kimi-k2.5,048,A,14.0,7.0,3.329787,38.0,0.035423,0.567797,0.418367,6.0,3.0,0.52795,98.0,4.0,24.5,4.774224285,0.895892151,-0.189504247,1.365809131,-1.98807,-0.303001689,-0.636936006,1.120037315,1.685513898,-1.87921907,4.902170849,9.342405822,-0.369067082
kimi-version,CE,moonshotai__kimi-k2.5,049,B,10.0,5.0,3.183333,19.0,0.053056,0.507407,0.412698,8.0,7.0,0.635294,63.0,3.0,21.0,2.93309811,-0.208647549,-0.40943049,-0.257144132,-1.638088993,-0.73008374,-0.685308985,1.776604121,4.694554152,-1.813573451,2.353894151,6.149075968,-0.647603071
kimi-version,CE,moonshotai__kimi-k2.5,050,A,7.0,7.0,2.921875,22.0,0.045654,0.630303,0.492537,6.0,1.0,0.427481,67.0,3.0,22.333333,1.552253478,0.895892151,-0.80205531,-0.000888353,-1.785004403,0.139044854,-0.004051222,1.120037315,0.180993771,-1.940660322,2.645125774,6.149075968,-0.54149415
kimi-version,CE,moonshotai__kimi-k2.5,051,A,10.0,6.0,3.20339,24.0,0.054295,0.712121,0.508197,10.0,0.0,0.55102,61.0,2.0,30.5,2.93309811,0.343622301,-0.379311404,0.169948832,-1.613497235,0.717667131,0.129573906,2.433170927,-0.571266292,-1.865110742,2.20827834,2.955746113,0.108423184
kimi-version,CE,moonshotai__kimi-k2.5,052,A,9.0,9.0,3.222222,34.0,0.035802,0.642222,0.56383,9.0,7.0,0.509317,94.0,4.0,23.5,2.472816566,2.000431852,-0.351031869,1.02413476,-1.980547582,0.223336806,0.604284424,2.104887524,4.694554152,-1.890613977,4.610939226,9.342405822,-0.448648793
