version,direction,dataset,judge_model,sample_id,human_candidate,top1_candidate,human_rank,human_is_top1,human_is_top2_or_better
claude-version,EC,ffn_200ec,openai__gpt-5.2,144,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,145,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,146,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,147,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,148,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,149,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,150,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,151,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,152,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,153,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,154,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,155,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,156,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,157,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,158,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,159,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,160,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,161,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,162,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,163,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,164,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,165,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,166,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,167,A,B,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,168,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,169,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,170,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,171,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,172,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,173,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,174,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,175,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,176,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,177,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,178,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,179,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,180,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,181,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,182,A,B,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,183,A,B,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,184,A,C,3,False,False
claude-version,EC,ffn_200ec,openai__gpt-5.2,185,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,186,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,187,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,188,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,189,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,190,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,191,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,192,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,193,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,194,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,195,A,C,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,196,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,197,A,A,1,True,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,198,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,199,A,B,2,False,True
claude-version,EC,ffn_200ec,openai__gpt-5.2,200,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,001,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,002,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,003,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,004,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,005,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,006,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,007,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,008,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,009,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,010,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,011,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,012,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,013,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,014,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,015,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,016,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,017,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,018,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,019,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,020,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,021,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,022,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,023,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,024,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,025,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,026,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,027,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,028,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,029,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,030,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,031,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,032,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,033,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,034,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,035,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,036,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,037,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,038,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,039,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,040,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,041,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,042,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,043,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,044,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,045,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,046,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,047,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,048,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,049,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,050,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,051,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,052,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,053,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,054,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,055,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,056,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,057,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,058,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,059,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,060,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,061,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,062,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,063,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,064,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,065,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,066,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,067,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,068,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,069,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,070,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,071,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,072,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,073,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,074,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,075,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,076,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,077,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,078,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,079,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,080,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,081,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,082,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,083,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,084,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,085,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,086,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,087,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,088,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,089,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,090,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,091,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,092,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,093,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,094,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,095,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,096,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,097,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,098,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,099,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,100,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,101,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,102,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,103,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,104,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,105,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,106,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,107,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,108,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,109,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,110,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,111,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,112,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,113,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,114,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,115,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,116,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,117,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,118,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,119,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,120,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,121,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,122,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,123,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,124,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,125,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,126,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,127,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,128,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,129,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,130,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,131,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,132,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,133,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,134,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,135,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,136,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,137,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,138,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,139,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,140,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,141,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,142,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,143,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,144,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,145,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,146,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,147,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,148,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,149,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,150,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,151,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,152,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,153,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,154,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,155,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,156,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,157,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,158,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,159,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,160,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,161,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,162,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,163,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,164,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,165,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,166,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,167,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,168,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,169,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,170,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,171,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,172,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,173,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,174,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,175,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,176,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,177,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,178,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,179,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,180,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,181,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,182,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,183,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,184,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,185,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,186,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,187,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,188,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,189,A,C,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,190,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,191,A,B,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,192,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,193,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,194,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,195,A,C,3,False,False
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,196,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,197,A,A,1,True,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,198,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,199,A,B,2,False,True
claude-version,EC,ffn_200ec,google__gemini-3-flash-preview,200,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,001,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,002,A,B,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,003,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,004,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,005,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,006,A,C,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,007,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,008,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,009,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,010,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,011,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,012,A,B,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,013,A,B,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,014,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,015,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,016,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,017,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,018,A,C,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,019,A,B,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,020,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,021,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,022,A,B,3,False,False
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,023,A,B,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,024,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,025,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,026,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,027,A,C,2,False,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,028,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,029,A,A,1,True,True
claude-version,EC,ffn_200ec,anthropic__claude-sonnet-4.6,030,A,C,2,False,True
