id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
zh_native_03180,zh,3.0,4.0,3.642857,11.0,0.260204,0.454545,0.2,0.0,0.0,4.0,15.0,1.0,15.0
zh_native_03181,zh,5.0,4.0,5.189189,33.0,0.140248,0.359375,0.421053,0.0,1.0,11.0,38.0,1.0,38.0
zh_native_03182,zh,6.0,5.0,4.853659,32.0,0.118382,0.384848,0.309524,0.0,0.0,12.25,42.0,1.0,42.0
zh_native_03183,zh,5.0,5.0,4.972222,30.0,0.138117,0.408621,0.243243,1.0,0.0,10.75,37.0,1.0,37.0
zh_native_03184,zh,3.0,4.0,2.909091,12.0,0.132231,0.421053,0.391304,0.0,0.0,7.0,23.0,1.0,23.0
zh_native_03185,zh,3.0,3.0,2.722222,10.0,0.151235,0.642857,0.210526,0.0,0.0,5.5,19.0,1.0,19.0
zh_native_03186,zh,4.0,5.0,2.695652,12.0,0.117202,0.45,0.458333,0.0,0.0,8.5,24.0,1.0,24.0
zh_native_03187,zh,7.0,6.0,5.790698,27.0,0.134667,0.583824,0.340909,2.0,1.0,15.75,44.0,1.0,44.0
zh_native_03188,zh,1.0,3.0,2.307692,6.0,0.177515,0.666667,0.428571,0.0,0.0,4.75,14.0,1.0,14.0
zh_native_03189,zh,6.0,3.0,3.4,24.0,0.136,0.5,0.153846,5.0,0.0,7.0,26.0,1.0,26.0
zh_native_03190,zh,3.0,2.0,2.857143,7.0,0.204082,0.5,0.133333,4.0,1.0,3.5,15.0,1.0,15.0
zh_native_03191,zh,4.0,3.0,2.684211,10.0,0.141274,0.676471,0.4,2.0,0.0,6.5,20.0,1.0,20.0
zh_native_03192,zh,3.0,4.0,2.5,10.0,0.15625,0.5,0.176471,0.0,1.0,5.75,17.0,1.0,17.0
zh_native_03193,zh,2.0,4.0,2.090909,9.0,0.190083,0.535,0.25,0.0,0.0,4.5,12.0,1.0,12.0
zh_native_03194,zh,3.0,5.0,5.321429,25.0,0.190051,0.4875,0.413793,0.0,1.0,10.25,29.0,1.0,29.0
zh_native_03195,zh,5.0,4.0,5.853659,40.0,0.142772,0.729688,0.452381,0.0,3.0,15.5,42.0,1.0,42.0
zh_native_03196,zh,2.0,4.0,3.421053,18.0,0.180055,0.5625,0.35,0.0,0.0,6.0,20.0,1.0,20.0
zh_native_03197,zh,5.0,5.0,4.25,30.0,0.118056,0.598276,0.459459,0.0,2.0,12.0,37.0,1.0,37.0
zh_native_03198,zh,1.0,2.0,2.416667,5.0,0.201389,0.590909,0.384615,0.0,0.0,5.0,13.0,1.0,13.0
zh_native_03199,zh,6.0,6.0,5.347826,21.0,0.232514,0.473684,0.166667,2.0,0.0,7.5,24.0,1.0,24.0
zh_native_03200,zh,4.0,4.0,3.565217,16.0,0.155009,0.45,0.416667,2.0,0.0,8.25,24.0,1.0,24.0
zh_native_03201,zh,7.0,4.0,4.085714,17.0,0.116735,0.37931,0.25,3.0,1.0,9.5,36.0,1.0,36.0
zh_native_03202,zh,4.0,4.0,3.769231,20.0,0.14497,0.380952,0.222222,3.0,1.0,6.25,27.0,1.0,27.0
zh_native_03203,zh,5.0,4.0,5.586207,28.0,0.192628,0.55,0.333333,0.0,0.0,9.25,30.0,1.0,30.0
zh_native_03204,zh,5.0,5.0,4.15,29.0,0.10375,0.398387,0.341463,1.0,0.0,12.75,41.0,1.0,41.0
zh_native_03205,zh,3.0,5.0,4.136364,21.0,0.188017,0.522222,0.478261,1.0,1.0,8.0,23.0,1.0,23.0
zh_native_03206,zh,2.0,3.0,2.625,8.0,0.164062,0.514286,0.647059,0.0,0.0,7.0,17.0,1.0,17.0
zh_native_03207,zh,3.0,4.0,3.44,17.0,0.1376,0.336364,0.461538,0.0,0.0,9.25,26.0,1.0,26.0
zh_native_03208,zh,2.0,5.0,4.0,20.0,0.190476,0.65,0.681818,3.0,0.0,8.0,22.0,1.0,22.0
zh_native_03209,zh,2.0,2.0,3.0,10.0,0.214286,0.5,0.4,0.0,1.0,4.75,15.0,1.0,15.0
zh_native_03210,zh,7.0,8.0,4.676471,32.0,0.137543,0.427778,0.485714,0.0,1.0,12.25,35.0,1.0,35.0
zh_native_03211,zh,4.0,5.0,3.592593,24.0,0.133059,0.386364,0.357143,0.0,1.0,10.0,28.0,1.0,28.0
zh_native_03212,zh,7.0,3.0,3.875,24.0,0.161458,0.302381,0.28,4.0,1.0,8.0,25.0,1.0,25.0
zh_native_03213,zh,3.0,5.0,4.882353,16.0,0.287197,0.28,0.5,3.0,0.0,6.5,18.0,1.0,18.0
zh_native_03214,zh,4.0,4.0,2.866667,12.0,0.191111,0.382143,0.25,0.0,0.0,5.75,16.0,1.0,16.0
zh_native_03215,zh,1.0,3.0,2.857143,11.0,0.204082,0.818182,0.6,0.0,0.0,5.5,15.0,1.0,15.0
zh_native_03216,zh,4.0,6.0,4.611111,20.0,0.128086,0.383333,0.243243,0.0,0.0,10.0,37.0,1.0,37.0
zh_native_03217,zh,7.0,5.0,5.138889,34.0,0.142747,0.437931,0.324324,0.0,1.0,10.25,37.0,1.0,37.0
zh_native_03218,zh,7.0,5.0,5.078947,31.0,0.133657,0.351667,0.25641,0.0,0.0,12.25,39.0,1.0,39.0
zh_native_03219,zh,2.0,3.0,3.2,12.0,0.213333,0.541667,0.3125,0.0,0.0,5.0,16.0,1.0,16.0
zh_native_03220,zh,5.0,4.0,3.703704,18.0,0.137174,0.595238,0.392857,2.0,0.0,9.0,28.0,1.0,28.0
zh_native_03221,zh,8.0,6.0,5.875,38.0,0.146875,0.606061,0.439024,6.0,0.0,15.75,41.0,1.0,41.0
zh_native_03222,zh,6.0,3.0,2.73913,12.0,0.119093,0.35,0.416667,1.0,0.0,7.75,24.0,1.0,24.0
zh_native_03223,zh,7.0,7.0,5.9375,29.0,0.185547,0.512069,0.333333,5.0,0.0,12.5,33.0,1.0,33.0
zh_native_03224,zh,5.0,4.0,3.791667,20.0,0.157986,0.5,0.4,0.0,0.0,7.75,25.0,1.0,25.0
zh_native_03225,zh,5.0,6.0,5.352941,31.0,0.157439,0.575806,0.485714,6.0,1.0,13.25,35.0,1.0,35.0
zh_native_03226,zh,3.0,4.0,3.958333,20.0,0.164931,0.525,0.32,1.0,0.0,7.5,25.0,1.0,25.0
zh_native_03227,zh,5.0,5.0,4.269231,15.0,0.164201,0.55625,0.481481,3.0,0.0,9.75,27.0,1.0,27.0
zh_native_03228,zh,3.0,4.0,3.642857,11.0,0.260204,0.363636,0.2,0.0,0.0,4.0,15.0,1.0,15.0
zh_native_03229,zh,3.0,3.0,2.8,6.0,0.28,0.5,0.090909,0.0,1.0,3.5,11.0,1.0,11.0
zh_native_03230,zh,2.0,3.0,3.0,9.0,0.214286,0.625,0.333333,0.0,1.0,5.25,15.0,1.0,15.0
zh_native_03231,zh,1.0,4.0,3.5,14.0,0.194444,0.692857,0.684211,0.0,0.0,6.75,19.0,1.0,19.0
zh_native_03232,zh,3.0,4.0,3.3125,13.0,0.207031,0.384615,0.235294,0.0,0.0,4.5,17.0,1.0,17.0
zh_native_03233,zh,5.0,5.0,4.837838,31.0,0.130752,0.587097,0.421053,0.0,1.0,13.0,38.0,1.0,38.0
zh_native_03234,zh,4.0,5.0,3.727273,21.0,0.169421,0.65,0.478261,8.0,0.0,8.5,23.0,1.0,23.0
zh_native_03235,zh,4.0,3.0,3.0,11.0,0.166667,0.7,0.315789,4.0,0.0,6.0,19.0,1.0,19.0
zh_native_03236,zh,1.0,3.0,3.083333,9.0,0.256944,0.486364,0.307692,0.0,0.0,4.25,13.0,1.0,13.0
zh_native_03237,zh,4.0,4.0,3.243243,19.0,0.087655,0.473333,0.5,0.0,1.0,13.25,38.0,1.0,38.0
zh_native_03238,zh,4.0,5.0,5.892857,27.0,0.210459,0.55625,0.310345,0.0,1.0,10.0,29.0,1.0,29.0
zh_native_03239,zh,3.0,5.0,5.076923,25.0,0.195266,0.372222,0.333333,0.0,0.0,8.5,27.0,1.0,27.0
zh_native_03240,zh,7.0,6.0,4.666667,34.0,0.119658,0.510294,0.4,0.0,1.0,14.25,40.0,1.0,40.0
zh_native_03241,zh,4.0,5.0,3.133333,19.0,0.104444,0.541667,0.290323,3.0,0.0,8.0,31.0,1.0,31.0
zh_native_03242,zh,3.0,4.0,2.923077,10.0,0.224852,0.272727,0.142857,0.0,0.0,3.75,14.0,1.0,14.0
zh_native_03243,zh,1.0,2.0,1.666667,3.0,0.277778,0.666667,0.428571,0.0,0.0,2.5,7.0,1.0,7.0
zh_native_03244,zh,3.0,5.0,4.16129,14.0,0.134235,0.453571,0.40625,0.0,2.0,10.25,32.0,1.0,32.0
zh_native_03245,zh,12.0,4.0,4.644444,23.0,0.10321,0.513158,0.304348,5.0,1.0,16.25,46.0,1.0,46.0
zh_native_03246,zh,3.0,5.0,4.125,15.0,0.257812,0.571429,0.235294,0.0,1.0,5.0,17.0,1.0,17.0
zh_native_03247,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,3.0,10.0,1.0,10.0
zh_native_03248,zh,2.0,2.0,2.0,6.0,0.2,0.375,0.181818,0.0,1.0,3.5,11.0,1.0,11.0
zh_native_03249,zh,5.0,5.0,3.4,19.0,0.136,0.391304,0.269231,0.0,2.0,7.0,26.0,1.0,26.0
zh_native_03250,zh,2.0,2.0,3.294118,15.0,0.193772,0.535714,0.333333,1.0,1.0,5.5,18.0,1.0,18.0
zh_native_03251,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_03252,zh,2.0,2.0,2.25,6.0,0.1875,0.444444,0.307692,0.0,2.0,3.75,13.0,1.0,13.0
zh_native_03253,zh,3.0,4.0,2.875,8.0,0.179688,0.5,0.294118,0.0,0.0,6.25,17.0,1.0,17.0
zh_native_03254,zh,5.0,4.0,3.304348,17.0,0.143667,0.444444,0.291667,2.0,1.0,6.25,24.0,1.0,24.0
zh_native_03255,zh,2.0,3.0,1.5,3.0,0.25,0.5,0.142857,0.0,0.0,3.25,7.0,1.0,7.0
zh_native_03256,zh,4.0,3.0,2.826087,10.0,0.122873,0.470588,0.375,2.0,1.0,6.75,24.0,1.0,24.0
zh_native_03257,zh,6.0,5.0,3.363636,11.0,0.152893,0.578947,0.26087,9.0,0.0,8.25,23.0,1.0,23.0
zh_native_03258,zh,5.0,5.0,5.571429,26.0,0.19898,0.434783,0.344828,8.0,0.0,8.75,29.0,1.0,29.0
zh_native_03259,zh,3.0,3.0,3.307692,18.0,0.127219,0.47619,0.407407,0.0,0.0,8.75,27.0,1.0,27.0
zh_native_03260,zh,3.0,4.0,3.37037,18.0,0.124829,0.285714,0.285714,0.0,0.0,8.75,28.0,1.0,28.0
zh_native_03261,zh,2.0,3.0,3.190476,13.0,0.151927,0.5625,0.409091,0.0,2.0,6.5,22.0,1.0,22.0
zh_native_03262,zh,3.0,3.0,3.705882,17.0,0.217993,0.538462,0.333333,1.0,1.0,5.25,18.0,1.0,18.0
zh_native_03263,zh,2.0,3.0,1.923077,8.0,0.147929,0.1875,0.214286,0.0,1.0,3.25,14.0,1.0,14.0
zh_native_03264,zh,4.0,3.0,3.352941,9.0,0.197232,0.375,0.166667,0.0,1.0,6.25,18.0,1.0,18.0
zh_native_03265,zh,4.0,3.0,3.095238,17.0,0.147392,0.366667,0.318182,2.0,1.0,5.25,22.0,1.0,22.0
zh_native_03266,zh,3.0,3.0,2.833333,8.0,0.236111,0.375,0.230769,0.0,0.0,4.5,13.0,1.0,13.0
zh_native_03267,zh,9.0,5.0,4.424242,22.0,0.134068,0.227273,0.235294,8.0,2.0,7.25,34.0,1.0,34.0
zh_native_03268,zh,4.0,4.0,3.555556,9.0,0.197531,0.458333,0.210526,0.0,0.0,6.5,19.0,1.0,19.0
zh_native_03269,zh,4.0,4.0,2.916667,10.0,0.121528,0.382353,0.32,2.0,1.0,6.5,25.0,1.0,25.0
zh_native_03270,zh,5.0,4.0,4.619048,21.0,0.219955,0.4375,0.318182,5.0,1.0,6.5,22.0,1.0,22.0
zh_native_03271,zh,4.0,4.0,3.52381,17.0,0.1678,0.529412,0.272727,0.0,3.0,6.25,22.0,1.0,22.0
zh_native_03272,zh,4.0,5.0,3.933333,22.0,0.131111,0.520833,0.322581,0.0,3.0,8.75,31.0,1.0,31.0
zh_native_03273,zh,3.0,3.0,3.16,17.0,0.1264,0.47619,0.384615,0.0,0.0,8.75,26.0,1.0,26.0
zh_native_03274,zh,4.0,3.0,4.043478,19.0,0.175803,0.382353,0.333333,4.0,1.0,5.75,24.0,1.0,24.0
zh_native_03275,zh,5.0,5.0,3.25,16.0,0.135417,0.611111,0.28,0.0,1.0,9.0,25.0,1.0,25.0
zh_native_03276,zh,7.0,4.0,4.292683,27.0,0.1047,0.624194,0.309524,5.0,4.0,14.25,42.0,1.0,42.0
zh_native_03277,zh,2.0,2.0,2.0,5.0,0.2,0.3125,0.272727,0.0,1.0,2.5,11.0,1.0,11.0
zh_native_03278,zh,2.0,2.0,2.0,5.0,0.2,0.214286,0.272727,0.0,1.0,2.75,11.0,1.0,11.0
zh_native_03279,zh,3.0,4.0,2.9375,8.0,0.183594,0.458333,0.235294,0.0,0.0,5.25,17.0,1.0,17.0
zh_native_03280,zh,2.0,3.0,2.4,12.0,0.16,0.333333,0.25,0.0,1.0,4.0,16.0,1.0,16.0
zh_native_03281,zh,3.0,4.0,3.105263,11.0,0.163435,0.6,0.35,0.0,0.0,6.5,20.0,1.0,20.0
zh_native_03282,zh,4.0,3.0,3.181818,17.0,0.144628,0.46875,0.347826,4.0,1.0,5.5,23.0,1.0,23.0
zh_native_03283,zh,2.0,4.0,2.0625,5.0,0.128906,0.69,0.294118,0.0,2.0,6.0,17.0,1.0,17.0
zh_native_03284,zh,4.0,5.0,3.05,17.0,0.1525,0.436111,0.238095,0.0,0.0,6.5,21.0,1.0,21.0
zh_native_03285,zh,3.0,4.0,4.636364,19.0,0.210744,0.657895,0.478261,2.0,0.0,9.0,23.0,1.0,23.0
zh_native_03286,zh,4.0,4.0,3.954545,21.0,0.179752,0.6175,0.304348,0.0,0.0,8.25,23.0,1.0,23.0
zh_native_03287,zh,4.0,4.0,3.375,13.0,0.210938,0.642308,0.352941,8.0,0.0,6.5,17.0,1.0,17.0
zh_native_03288,zh,5.0,4.0,5.0,20.0,0.227273,0.65625,0.26087,0.0,0.0,7.5,23.0,1.0,23.0
zh_native_03289,zh,8.0,6.0,4.641026,39.0,0.119001,0.448437,0.35,3.0,1.0,12.25,40.0,1.0,40.0
zh_native_03290,zh,5.0,5.0,5.5,33.0,0.161765,0.425862,0.342857,4.0,0.0,10.5,35.0,1.0,35.0
zh_native_03291,zh,5.0,5.0,4.142857,21.0,0.098639,0.548438,0.372093,4.0,0.0,14.0,43.0,1.0,43.0
zh_native_03292,zh,5.0,4.0,3.190476,13.0,0.151927,0.441176,0.181818,0.0,0.0,6.25,22.0,1.0,22.0
zh_native_03293,zh,3.0,4.0,3.769231,18.0,0.14497,0.340909,0.333333,0.0,0.0,7.5,27.0,1.0,27.0
zh_native_03294,zh,4.0,5.0,3.407407,19.0,0.1262,0.515217,0.357143,0.0,3.0,10.5,28.0,1.0,28.0
zh_native_03295,zh,2.0,5.0,4.259259,24.0,0.15775,0.5,0.357143,0.0,0.0,8.0,28.0,1.0,28.0
zh_native_03296,zh,2.0,4.0,3.307692,22.0,0.127219,0.666667,0.481481,0.0,1.0,8.5,27.0,1.0,27.0
zh_native_03297,zh,4.0,4.0,3.945946,19.0,0.106647,0.65,0.447368,0.0,0.0,13.0,38.0,1.0,38.0
zh_native_03298,zh,5.0,4.0,3.783784,26.0,0.102264,0.448276,0.263158,0.0,0.0,10.5,38.0,1.0,38.0
zh_native_03299,zh,4.0,4.0,3.380952,14.0,0.160998,0.28125,0.227273,2.0,0.0,5.75,22.0,1.0,22.0
zh_native_03300,zh,2.0,5.0,2.791667,20.0,0.116319,0.444444,0.36,0.0,0.0,6.75,25.0,1.0,25.0
zh_native_03301,zh,9.0,5.0,4.948718,30.0,0.12689,0.589286,0.3,6.0,1.0,12.25,40.0,1.0,40.0
zh_native_03302,zh,2.0,4.0,2.736842,13.0,0.144044,0.4,0.4,0.0,1.0,5.75,20.0,1.0,20.0
zh_native_03303,zh,6.0,6.0,6.171429,34.0,0.176327,0.767857,0.472222,6.0,0.0,11.25,36.0,1.0,36.0
zh_native_03304,zh,7.0,4.0,4.095238,16.0,0.195011,0.805556,0.272727,8.0,0.0,8.0,22.0,1.0,22.0
zh_native_03305,zh,11.0,6.0,6.702703,26.0,0.181154,0.581034,0.210526,14.0,0.0,11.5,38.0,1.0,38.0
zh_native_03306,zh,10.0,4.0,4.159091,32.0,0.094525,0.464865,0.377778,2.0,0.0,17.75,45.0,1.0,45.0
zh_native_03307,zh,4.0,3.0,3.444444,14.0,0.191358,0.142857,0.368421,0.0,0.0,5.25,19.0,1.0,19.0
zh_native_03308,zh,5.0,3.0,3.5,12.0,0.291667,0.363636,0.307692,0.0,0.0,4.75,13.0,1.0,13.0
zh_native_03309,zh,4.0,4.0,3.176471,14.0,0.186851,0.566667,0.333333,2.0,2.0,5.25,18.0,1.0,18.0
zh_native_03310,zh,3.0,4.0,3.555556,15.0,0.197531,0.433333,0.210526,0.0,0.0,5.0,19.0,1.0,19.0
zh_native_03311,zh,7.0,5.0,4.114286,24.0,0.117551,0.321429,0.305556,5.0,0.0,10.0,36.0,1.0,36.0
zh_native_03312,zh,3.0,4.0,3.615385,10.0,0.278107,0.395455,0.357143,0.0,0.0,4.5,14.0,1.0,14.0
zh_native_03313,zh,2.0,4.0,3.625,12.0,0.151042,0.519444,0.4,0.0,1.0,7.75,25.0,1.0,25.0
zh_native_03314,zh,4.0,4.0,2.807692,19.0,0.107988,0.5175,0.333333,0.0,1.0,8.0,27.0,1.0,27.0
zh_native_03315,zh,3.0,3.0,3.7,17.0,0.185,0.733333,0.285714,2.0,0.0,7.25,21.0,1.0,21.0
zh_native_03316,zh,6.0,4.0,3.642857,14.0,0.130102,0.52381,0.241379,5.0,0.0,8.0,29.0,1.0,29.0
zh_native_03317,zh,4.0,5.0,4.068966,19.0,0.140309,0.508696,0.3,2.0,3.0,10.25,30.0,1.0,30.0
zh_native_03318,zh,6.0,7.0,4.386364,25.0,0.09969,0.667105,0.488889,5.0,0.0,17.5,45.0,1.0,45.0
zh_native_03319,zh,2.0,4.0,4.266667,17.0,0.142222,0.635714,0.451613,0.0,1.0,10.5,31.0,1.0,31.0
zh_native_03320,zh,2.0,4.0,4.076923,22.0,0.156805,0.4425,0.333333,0.0,1.0,8.5,27.0,1.0,27.0
zh_native_03321,zh,4.0,4.0,4.130435,22.0,0.179584,0.52381,0.5,0.0,0.0,9.0,24.0,1.0,24.0
zh_native_03322,zh,3.0,5.0,4.125,15.0,0.257812,0.5,0.294118,0.0,1.0,5.0,17.0,1.0,17.0
zh_native_03323,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,3.0,10.0,1.0,10.0
zh_native_03324,zh,2.0,2.0,2.0,6.0,0.2,0.25,0.181818,0.0,1.0,3.5,11.0,1.0,11.0
zh_native_03325,zh,4.0,4.0,2.916667,13.0,0.121528,0.363636,0.24,0.0,2.0,7.0,25.0,1.0,25.0
zh_native_03326,zh,2.0,2.0,3.294118,15.0,0.193772,0.535714,0.333333,1.0,1.0,5.5,18.0,1.0,18.0
zh_native_03327,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_03328,zh,2.0,2.0,2.25,6.0,0.1875,0.444444,0.307692,0.0,2.0,3.75,13.0,1.0,13.0
zh_native_03329,zh,4.0,3.0,3.388889,10.0,0.188272,0.5,0.263158,1.0,0.0,6.5,19.0,1.0,19.0
zh_native_03330,zh,4.0,3.0,3.5,16.0,0.145833,0.277778,0.28,1.0,0.0,7.75,25.0,1.0,25.0
zh_native_03331,zh,5.0,5.0,5.571429,26.0,0.19898,0.434783,0.344828,8.0,0.0,8.75,29.0,1.0,29.0
zh_native_03332,zh,3.0,3.0,3.588235,17.0,0.211073,0.538462,0.333333,1.0,1.0,5.25,18.0,1.0,18.0
zh_native_03333,zh,2.0,3.0,1.923077,8.0,0.147929,0.1875,0.214286,0.0,1.0,3.25,14.0,1.0,14.0
zh_native_03334,zh,4.0,3.0,3.411765,9.0,0.200692,0.458333,0.166667,0.0,1.0,6.25,18.0,1.0,18.0
zh_native_03335,zh,2.0,2.0,2.571429,11.0,0.183673,0.25,0.333333,0.0,1.0,4.0,15.0,1.0,15.0
zh_native_03336,zh,4.0,3.0,3.095238,17.0,0.147392,0.366667,0.272727,2.0,1.0,5.25,22.0,1.0,22.0
zh_native_03337,zh,2.0,5.0,3.821429,17.0,0.13648,0.404762,0.517241,0.0,1.0,9.25,29.0,1.0,29.0
zh_native_03338,zh,1.0,3.0,1.714286,4.0,0.244898,0.375,0.375,0.0,0.0,2.5,8.0,1.0,8.0
zh_native_03339,zh,4.0,4.0,2.916667,10.0,0.121528,0.382353,0.32,2.0,1.0,6.5,25.0,1.0,25.0
zh_native_03340,zh,5.0,4.0,4.619048,21.0,0.219955,0.4375,0.318182,5.0,1.0,6.5,22.0,1.0,22.0
zh_native_03341,zh,4.0,4.0,3.52381,17.0,0.1678,0.529412,0.272727,0.0,3.0,6.25,22.0,1.0,22.0
zh_native_03342,zh,3.0,3.0,2.875,8.0,0.179688,0.458333,0.235294,0.0,0.0,5.75,17.0,1.0,17.0
zh_native_03343,zh,4.0,3.0,2.65,9.0,0.1325,0.392857,0.285714,2.0,1.0,4.75,21.0,1.0,21.0
zh_native_03344,zh,4.0,4.0,3.3,16.0,0.165,0.533333,0.285714,2.0,1.0,5.0,21.0,1.0,21.0
zh_native_03345,zh,1.0,3.0,2.153846,9.0,0.16568,0.4,0.428571,0.0,0.0,4.25,14.0,1.0,14.0
zh_native_03346,zh,4.0,3.0,4.222222,13.0,0.234568,0.346154,0.263158,4.0,1.0,4.0,19.0,1.0,19.0
zh_native_03347,zh,4.0,5.0,4.1,22.0,0.136667,0.520833,0.322581,0.0,3.0,8.75,31.0,1.0,31.0
zh_native_03348,zh,2.0,4.0,2.736842,12.0,0.144044,0.615385,0.4,0.0,0.0,5.5,20.0,1.0,20.0
zh_native_03349,zh,4.0,4.0,3.724138,18.0,0.128419,0.540476,0.366667,0.0,3.0,10.0,30.0,1.0,30.0
zh_native_03350,zh,3.0,3.0,3.16,17.0,0.1264,0.47619,0.384615,0.0,0.0,8.75,26.0,1.0,26.0
zh_native_03351,zh,2.0,2.0,1.888889,5.0,0.209877,0.214286,0.2,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_03352,zh,2.0,3.0,1.8,5.0,0.18,0.214286,0.272727,0.0,1.0,2.75,11.0,1.0,11.0
zh_native_03353,zh,4.0,5.0,3.68,21.0,0.1472,0.294118,0.192308,2.0,1.0,6.25,26.0,1.0,26.0
zh_native_03354,zh,3.0,4.0,3.0,9.0,0.176471,0.454545,0.277778,0.0,0.0,5.75,18.0,1.0,18.0
zh_native_03355,zh,4.0,4.0,2.818182,11.0,0.128099,0.5,0.391304,2.0,0.0,5.5,23.0,1.0,23.0
zh_native_03356,zh,2.0,3.0,2.4,12.0,0.16,0.333333,0.3125,0.0,1.0,4.0,16.0,1.0,16.0
zh_native_03357,zh,1.0,3.0,2.142857,5.0,0.306122,0.6,0.5,0.0,0.0,2.75,8.0,1.0,8.0
zh_native_03358,zh,2.0,3.0,2.5,13.0,0.15625,0.333333,0.294118,0.0,1.0,4.75,17.0,1.0,17.0
zh_native_03359,zh,2.0,3.0,2.357143,11.0,0.168367,0.272727,0.2,0.0,1.0,4.0,15.0,1.0,15.0
zh_native_03360,zh,2.0,2.0,2.461538,10.0,0.189349,0.3,0.285714,0.0,1.0,3.75,14.0,1.0,14.0
zh_native_03361,zh,3.0,5.0,4.125,15.0,0.257812,0.5,0.294118,0.0,1.0,5.0,17.0,1.0,17.0
zh_native_03362,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,3.0,10.0,1.0,10.0
zh_native_03363,zh,2.0,2.0,2.0,6.0,0.2,0.375,0.181818,0.0,1.0,3.5,11.0,1.0,11.0
zh_native_03364,zh,4.0,5.0,3.086957,17.0,0.134216,0.380952,0.291667,0.0,2.0,7.0,24.0,1.0,24.0
zh_native_03365,zh,2.0,2.0,3.294118,15.0,0.193772,0.535714,0.333333,1.0,1.0,5.5,18.0,1.0,18.0
zh_native_03366,zh,2.0,2.0,2.0,6.0,0.222222,0.285714,0.1,0.0,1.0,2.5,10.0,1.0,10.0
zh_native_03367,zh,2.0,2.0,2.384615,7.0,0.183432,0.333333,0.285714,0.0,2.0,3.75,14.0,1.0,14.0
zh_native_03368,zh,3.0,3.0,2.9375,8.0,0.183594,0.538462,0.352941,0.0,0.0,6.0,17.0,1.0,17.0
zh_native_03369,zh,4.0,3.0,2.826087,11.0,0.122873,0.470588,0.375,1.0,1.0,6.0,24.0,1.0,24.0
zh_native_03370,zh,4.0,3.0,3.0,12.0,0.12,0.470588,0.346154,1.0,1.0,6.75,26.0,1.0,26.0
zh_native_03371,zh,5.0,4.0,6.071429,26.0,0.216837,0.434783,0.344828,7.0,0.0,8.75,29.0,1.0,29.0
zh_native_03372,zh,4.0,5.0,3.25,11.0,0.1625,0.6,0.285714,0.0,1.0,7.5,21.0,1.0,21.0
zh_native_03373,zh,3.0,4.0,3.37037,18.0,0.124829,0.315789,0.214286,0.0,0.0,8.75,28.0,1.0,28.0
zh_native_03374,zh,4.0,3.0,3.782609,18.0,0.164461,0.34375,0.291667,4.0,1.0,5.5,24.0,1.0,24.0
zh_native_03375,zh,4.0,4.0,4.793103,22.0,0.165279,0.454545,0.4,1.0,2.0,10.25,30.0,1.0,30.0
zh_native_03376,zh,1.0,3.0,2.0,4.0,0.222222,0.5,0.3,0.0,2.0,3.0,10.0,1.0,10.0
zh_native_03377,zh,3.0,3.0,3.0,17.0,0.157895,0.461538,0.3,0.0,3.0,5.5,20.0,1.0,20.0
zh_native_03378,zh,1.0,2.0,2.0,5.0,0.25,0.714286,0.444444,1.0,1.0,3.5,9.0,1.0,9.0
zh_native_03379,zh,4.0,3.0,4.925926,19.0,0.182442,0.526316,0.285714,3.0,4.0,8.75,28.0,1.0,28.0
zh_native_03380,zh,1.0,3.0,3.25,9.0,0.270833,0.722222,0.538462,0.0,1.0,3.75,13.0,1.0,13.0
zh_native_03381,zh,2.0,3.0,3.272727,14.0,0.14876,0.5625,0.391304,0.0,2.0,6.5,23.0,1.0,23.0
zh_native_03382,zh,3.0,3.0,3.705882,17.0,0.217993,0.538462,0.333333,1.0,1.0,5.25,18.0,1.0,18.0
zh_native_03383,zh,2.0,3.0,1.923077,8.0,0.147929,0.1875,0.214286,0.0,1.0,3.25,14.0,1.0,14.0
zh_native_03384,zh,4.0,3.0,2.857143,10.0,0.136054,0.433333,0.318182,4.0,1.0,5.25,22.0,1.0,22.0
zh_native_03385,zh,4.0,3.0,3.095238,17.0,0.147392,0.366667,0.318182,2.0,1.0,5.25,22.0,1.0,22.0
zh_native_03386,zh,2.0,5.0,3.821429,17.0,0.13648,0.404762,0.517241,0.0,1.0,9.25,29.0,1.0,29.0
zh_native_03387,zh,4.0,4.0,2.916667,10.0,0.121528,0.382353,0.32,2.0,1.0,6.5,25.0,1.0,25.0
zh_native_03388,zh,1.0,4.0,2.214286,12.0,0.158163,0.5,0.333333,0.0,1.0,4.0,15.0,1.0,15.0
