id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
en_native_03097,en,4.0,6.0,3.926829,25.0,0.095776,0.625,0.47619,3.0,0.0,5.142857,42.0,1.0,42.0
en_native_03098,en,3.0,5.0,3.44,23.0,0.1376,0.646667,0.576923,3.0,4.0,3.285714,26.0,1.0,26.0
en_native_03099,en,3.0,5.0,3.043478,15.0,0.132325,0.692857,0.416667,0.0,1.0,2.714286,24.0,1.0,24.0
en_native_03100,en,1.0,2.0,2.454545,6.0,0.22314,0.616667,0.416667,0.0,0.0,1.285714,12.0,1.0,12.0
en_native_03101,en,8.0,7.0,3.441176,26.0,0.101211,0.518182,0.371429,0.0,1.0,4.142857,35.0,1.0,35.0
en_native_03102,en,3.0,3.0,2.833333,11.0,0.236111,0.45,0.230769,0.0,0.0,1.428571,13.0,1.0,13.0
en_native_03103,en,8.0,5.0,4.09375,30.0,0.12793,0.266667,0.30303,5.0,0.0,4.428571,33.0,1.0,33.0
en_native_03104,en,6.0,6.0,4.157895,32.0,0.109418,0.531818,0.384615,3.0,3.0,5.0,39.0,1.0,39.0
en_native_03105,en,4.0,4.0,3.384615,24.0,0.130178,0.4375,0.62963,0.0,0.0,3.571429,27.0,1.0,27.0
en_native_03106,en,3.0,5.0,4.085714,17.0,0.116735,0.708824,0.472222,2.0,0.0,4.285714,36.0,1.0,36.0
en_native_03107,en,3.0,4.0,3.105263,16.0,0.163435,0.454545,0.5,3.0,0.0,2.714286,20.0,1.0,20.0
en_native_03108,en,6.0,8.0,3.844444,43.0,0.085432,0.352941,0.391304,0.0,0.0,5.285714,46.0,1.0,46.0
en_native_03109,en,3.0,6.0,3.0,20.0,0.142857,0.85,0.545455,0.0,0.0,2.857143,22.0,1.0,22.0
en_native_03110,en,4.0,8.0,3.619048,35.0,0.086168,0.707692,0.697674,3.0,1.0,5.142857,43.0,1.0,43.0
en_native_03111,en,2.0,8.0,3.741935,22.0,0.120708,0.753125,0.6875,0.0,1.0,4.142857,32.0,1.0,32.0
en_native_03112,en,1.0,3.0,2.684211,10.0,0.141274,0.54375,0.6,0.0,0.0,2.0,20.0,1.0,20.0
en_native_03113,en,4.0,3.0,3.0,14.0,0.130435,0.363636,0.375,3.0,0.0,2.857143,24.0,1.0,24.0
en_native_03114,en,1.0,4.0,3.0,14.0,0.176471,0.641667,0.722222,0.0,0.0,2.428571,18.0,1.0,18.0
en_native_03115,en,4.0,5.0,3.634146,15.0,0.088638,0.657143,0.627907,3.0,1.0,5.428571,43.0,2.0,21.5
en_native_03116,en,7.0,6.0,3.568627,24.0,0.069973,0.501923,0.490566,9.0,1.0,6.571429,53.0,2.0,26.5
en_native_03117,en,4.0,5.0,3.757576,20.0,0.113866,0.5,0.323529,0.0,0.0,3.571429,34.0,1.0,34.0
en_native_03118,en,2.0,5.0,2.823529,13.0,0.16609,0.721429,0.555556,0.0,0.0,2.142857,18.0,1.0,18.0
en_native_03119,en,4.0,8.0,4.020833,27.0,0.083767,0.4875,0.52,0.0,0.0,6.0,50.0,2.0,25.0
en_native_03120,en,8.0,6.0,5.72,40.0,0.1144,0.297059,0.254902,7.0,0.0,5.571429,51.0,1.0,51.0
en_native_03121,en,2.0,7.0,2.565217,17.0,0.111531,0.688235,0.416667,0.0,5.0,2.714286,24.0,1.0,24.0
en_native_03122,en,3.0,5.0,4.5,23.0,0.140625,0.646154,0.424242,3.0,0.0,3.571429,33.0,1.0,33.0
en_native_03123,en,1.0,4.0,2.590909,8.0,0.117769,0.8,0.608696,0.0,0.0,2.428571,23.0,1.0,23.0
en_native_03124,en,2.0,4.0,2.923077,13.0,0.112426,0.565385,0.333333,3.0,0.0,2.285714,27.0,1.0,27.0
en_native_03125,en,1.0,4.0,2.230769,8.0,0.171598,0.75625,0.5,0.0,0.0,1.428571,14.0,1.0,14.0
en_native_03126,en,6.0,6.0,4.283019,48.0,0.080812,0.764706,0.555556,5.0,1.0,5.857143,54.0,1.0,54.0
en_native_03127,en,4.0,5.0,2.708333,12.0,0.112847,0.41875,0.52,0.0,0.0,3.285714,25.0,1.0,25.0
en_native_03128,en,2.0,3.0,3.233333,21.0,0.107778,0.608824,0.612903,0.0,1.0,3.571429,31.0,1.0,31.0
en_native_03129,en,1.0,3.0,3.5,13.0,0.21875,0.635,0.705882,0.0,0.0,2.0,17.0,1.0,17.0
en_native_03130,en,1.0,3.0,1.888889,4.0,0.209877,0.285714,0.4,0.0,0.0,1.0,10.0,1.0,10.0
en_native_03131,en,2.0,4.0,3.08,17.0,0.1232,0.640909,0.615385,0.0,0.0,3.0,26.0,1.0,26.0
en_native_03132,en,6.0,6.0,3.291667,23.0,0.068576,0.396296,0.56,0.0,2.0,5.428571,50.0,2.0,25.0
en_native_03133,en,2.0,4.0,3.35,17.0,0.1675,0.8,0.619048,0.0,0.0,2.571429,21.0,1.0,21.0
en_native_03134,en,3.0,5.0,2.956522,17.0,0.128544,0.357143,0.458333,3.0,0.0,2.428571,24.0,1.0,24.0
en_native_03135,en,2.0,4.0,3.652174,13.0,0.15879,0.688235,0.458333,0.0,1.0,2.714286,24.0,1.0,24.0
en_native_03136,en,1.0,4.0,2.888889,12.0,0.160494,0.594444,0.631579,0.0,1.0,2.285714,19.0,1.0,19.0
en_native_03137,en,2.0,5.0,2.866667,14.0,0.191111,0.454545,0.5,0.0,0.0,2.142857,16.0,1.0,16.0
en_native_03138,en,2.0,5.0,3.16129,17.0,0.101977,0.613889,0.59375,0.0,3.0,3.714286,32.0,1.0,32.0
en_native_03139,en,3.0,4.0,3.190476,17.0,0.151927,0.671429,0.5,3.0,3.0,2.857143,22.0,1.0,22.0
en_native_03140,en,8.0,6.0,4.019231,51.0,0.077293,0.732813,0.320755,6.0,3.0,7.0,53.0,1.0,53.0
en_native_03141,en,3.0,6.0,2.777778,17.0,0.154321,0.461538,0.473684,0.0,0.0,2.428571,19.0,1.0,19.0
en_native_03142,en,6.0,5.0,3.333333,31.0,0.092593,0.542857,0.486486,3.0,0.0,4.714286,37.0,1.0,37.0
en_native_03143,en,5.0,5.0,3.35,18.0,0.1675,0.64,0.142857,5.0,0.0,2.571429,21.0,1.0,21.0
en_native_03144,en,7.0,6.0,4.206897,16.0,0.145065,0.525,0.3,9.0,0.0,3.142857,30.0,1.0,30.0
en_native_03145,en,6.0,5.0,4.115385,17.0,0.158284,0.4625,0.333333,6.0,1.0,3.285714,27.0,1.0,27.0
en_native_03146,en,2.0,3.0,2.0,6.0,0.222222,0.783333,0.2,3.0,0.0,1.285714,10.0,1.0,10.0
en_native_03147,en,4.0,8.0,4.208333,21.0,0.175347,0.646667,0.52,3.0,1.0,3.142857,25.0,1.0,25.0
en_native_03148,en,5.0,6.0,3.25,20.0,0.135417,0.615385,0.24,3.0,0.0,3.428571,25.0,1.0,25.0
en_native_03149,en,5.0,6.0,3.1,26.0,0.103333,0.618421,0.612903,3.0,0.0,3.857143,31.0,1.0,31.0
en_native_03150,en,4.0,5.0,2.65,16.0,0.1325,0.592308,0.227273,3.0,0.0,2.285714,22.0,2.0,11.0
en_native_03151,en,1.0,4.0,2.5,11.0,0.208333,0.528571,0.538462,0.0,0.0,1.142857,13.0,1.0,13.0
en_native_03152,en,2.0,6.0,2.444444,14.0,0.135802,0.57,0.578947,0.0,1.0,1.714286,19.0,1.0,19.0
en_native_03153,en,3.0,7.0,3.162791,36.0,0.073553,0.448148,0.6,0.0,2.0,4.285714,45.0,2.0,22.5
en_native_03154,en,5.0,7.0,3.25,21.0,0.116071,0.558333,0.413793,3.0,1.0,3.142857,29.0,1.0,29.0
en_native_03155,en,1.0,4.0,3.142857,8.0,0.22449,0.435,0.6,0.0,0.0,1.428571,15.0,1.0,15.0
en_native_03156,en,2.0,7.0,3.25,23.0,0.135417,0.334615,0.64,0.0,0.0,2.428571,25.0,1.0,25.0
en_native_03157,en,2.0,5.0,4.318182,18.0,0.196281,0.642308,0.478261,0.0,4.0,2.714286,23.0,1.0,23.0
en_native_03158,en,3.0,4.0,3.3125,11.0,0.207031,0.744444,0.235294,0.0,0.0,1.714286,17.0,1.0,17.0
en_native_03159,en,4.0,5.0,3.09375,13.0,0.09668,0.611111,0.558824,0.0,0.0,4.285714,34.0,2.0,17.0
en_native_03160,en,4.0,6.0,3.606061,25.0,0.109275,0.6025,0.470588,3.0,1.0,4.0,34.0,1.0,34.0
en_native_03161,en,7.0,8.0,3.264706,33.0,0.096021,0.492105,0.542857,3.0,0.0,4.714286,35.0,1.0,35.0
en_native_03162,en,2.0,3.0,3.47619,10.0,0.165533,0.735,0.5,0.0,0.0,2.285714,22.0,1.0,22.0
en_native_03163,en,4.0,4.0,4.222222,23.0,0.156379,0.54375,0.5,3.0,3.0,3.571429,28.0,1.0,28.0
en_native_03164,en,1.0,6.0,2.73913,19.0,0.119093,0.695833,0.625,0.0,0.0,3.142857,24.0,1.0,24.0
en_native_03165,en,3.0,5.0,2.913043,15.0,0.126654,0.75,0.375,0.0,0.0,3.142857,24.0,1.0,24.0
en_native_03166,en,4.0,4.0,2.6,9.0,0.173333,0.67,0.3125,0.0,0.0,2.0,16.0,1.0,16.0
en_native_03167,en,4.0,4.0,3.892857,26.0,0.139031,0.532353,0.551724,2.0,0.0,3.857143,29.0,1.0,29.0
en_native_03168,en,2.0,4.0,3.411765,13.0,0.200692,0.640909,0.5,0.0,0.0,2.0,18.0,1.0,18.0
en_native_03169,en,3.0,5.0,3.75,19.0,0.133929,0.6,0.448276,0.0,0.0,3.0,29.0,1.0,29.0
en_native_03170,en,4.0,4.0,3.666667,16.0,0.203704,0.881818,0.473684,3.0,0.0,2.0,19.0,1.0,19.0
en_native_03171,en,5.0,6.0,3.121951,14.0,0.076145,0.618421,0.5,3.0,0.0,5.0,42.0,1.0,42.0
en_native_03172,en,4.0,7.0,4.0,37.0,0.105263,0.652632,0.487179,0.0,1.0,4.714286,39.0,1.0,39.0
en_native_03173,en,2.0,5.0,3.434783,18.0,0.149338,0.513333,0.5,3.0,0.0,2.571429,24.0,1.0,24.0
en_native_03174,en,2.0,5.0,3.470588,11.0,0.204152,0.411111,0.277778,3.0,2.0,1.857143,18.0,1.0,18.0
en_native_03175,en,1.0,2.0,2.125,5.0,0.265625,0.6,0.444444,0.0,0.0,1.142857,9.0,1.0,9.0
en_native_03176,en,3.0,6.0,2.814815,15.0,0.104252,0.814286,0.464286,3.0,0.0,3.571429,28.0,1.0,28.0
en_native_03177,en,1.0,4.0,2.55,7.0,0.1275,0.785714,0.571429,0.0,0.0,2.142857,21.0,1.0,21.0
en_native_03178,en,1.0,2.0,3.615385,13.0,0.278107,0.333333,0.285714,2.0,0.0,1.142857,14.0,1.0,14.0
en_native_03179,en,1.0,4.0,2.230769,8.0,0.171598,0.75625,0.5,0.0,0.0,1.428571,14.0,1.0,14.0
en_native_03180,en,2.0,4.0,4.108108,32.0,0.11103,0.7375,0.578947,0.0,1.0,4.428571,38.0,1.0,38.0
en_native_03181,en,4.0,7.0,4.175,37.0,0.104375,0.683333,0.512195,3.0,3.0,4.571429,41.0,1.0,41.0
en_native_03182,en,4.0,7.0,5.177778,39.0,0.115062,0.585417,0.413043,4.0,0.0,5.714286,46.0,1.0,46.0
en_native_03183,en,2.0,5.0,3.5,16.0,0.175,0.461538,0.47619,0.0,0.0,2.142857,21.0,1.0,21.0
en_native_03184,en,2.0,3.0,2.8125,13.0,0.175781,0.714286,0.176471,0.0,0.0,2.0,17.0,1.0,17.0
en_native_03185,en,1.0,4.0,2.785714,8.0,0.19898,0.555556,0.466667,0.0,0.0,1.571429,15.0,1.0,15.0
en_native_03186,en,2.0,5.0,3.263158,16.0,0.171745,0.2,0.4,3.0,0.0,2.0,20.0,1.0,20.0
en_native_03187,en,1.0,3.0,2.769231,9.0,0.213018,0.857143,0.571429,0.0,0.0,1.571429,14.0,1.0,14.0
en_native_03188,en,1.0,4.0,3.541667,21.0,0.147569,0.646154,0.52,0.0,0.0,3.0,25.0,1.0,25.0
en_native_03189,en,2.0,4.0,3.0,10.0,0.157895,0.816667,0.45,0.0,0.0,2.428571,20.0,1.0,20.0
en_native_03190,en,4.0,5.0,3.454545,13.0,0.157025,0.764286,0.217391,3.0,0.0,2.714286,23.0,1.0,23.0
en_native_03191,en,1.0,4.0,2.384615,8.0,0.183432,0.483333,0.428571,0.0,0.0,1.428571,14.0,1.0,14.0
en_native_03192,en,3.0,4.0,3.714286,20.0,0.176871,0.666667,0.454545,3.0,0.0,2.857143,22.0,1.0,22.0
en_native_03193,en,10.0,7.0,4.571429,41.0,0.108844,0.732692,0.395349,17.0,1.0,4.714286,43.0,1.0,43.0
en_native_03194,en,2.0,4.0,3.173913,13.0,0.137996,0.735,0.5,0.0,0.0,2.571429,24.0,1.0,24.0
en_native_03195,en,3.0,4.0,3.105263,17.0,0.163435,0.529167,0.55,3.0,0.0,2.571429,20.0,1.0,20.0
en_native_03196,en,3.0,6.0,4.511111,24.0,0.100247,0.64,0.543478,0.0,6.0,4.714286,46.0,1.0,46.0
en_native_03197,en,1.0,6.0,4.428571,26.0,0.158163,0.629412,0.551724,0.0,1.0,3.285714,29.0,1.0,29.0
en_native_03198,en,4.0,6.0,2.909091,17.0,0.132231,0.625,0.521739,4.0,0.0,2.714286,23.0,1.0,23.0
en_native_03199,en,6.0,7.0,4.755102,48.0,0.097043,0.630769,0.4,0.0,0.0,4.857143,50.0,1.0,50.0
en_native_03200,en,7.0,6.0,3.726027,32.0,0.051041,0.736957,0.52,9.0,1.0,8.142857,75.0,2.0,37.5
en_native_03201,en,7.0,6.0,4.152174,44.0,0.090265,0.48,0.382979,3.0,0.0,5.571429,47.0,1.0,47.0
en_native_03202,en,2.0,4.0,3.130435,15.0,0.136106,0.692857,0.625,2.0,0.0,2.857143,24.0,1.0,24.0
en_native_03203,en,7.0,12.0,3.869565,42.0,0.084121,0.494444,0.617021,9.0,1.0,5.571429,47.0,1.0,47.0
en_native_03204,en,2.0,3.0,2.0,4.0,0.25,0.428571,0.555556,0.0,0.0,1.142857,9.0,1.0,9.0
en_native_03205,en,1.0,3.0,3.333333,17.0,0.138889,0.521875,0.6,0.0,1.0,2.714286,25.0,1.0,25.0
en_native_03206,en,3.0,5.0,2.884615,19.0,0.110947,0.79375,0.518519,6.0,1.0,3.428571,27.0,1.0,27.0
en_native_03207,en,3.0,6.0,3.645161,19.0,0.117586,0.75,0.53125,0.0,0.0,3.714286,32.0,1.0,32.0
en_native_03208,en,8.0,5.0,3.16,16.0,0.0632,0.55,0.415094,3.0,1.0,6.142857,53.0,3.0,17.666667
en_native_03209,en,5.0,5.0,3.321429,24.0,0.118622,0.575,0.344828,0.0,0.0,3.857143,29.0,1.0,29.0
en_native_03210,en,6.0,7.0,4.461538,21.0,0.114398,0.4875,0.425,3.0,0.0,5.142857,40.0,1.0,40.0
en_native_03211,en,1.0,4.0,2.888889,13.0,0.160494,0.805,0.684211,0.0,0.0,2.142857,19.0,1.0,19.0
en_native_03212,en,5.0,10.0,3.166667,31.0,0.087963,0.638636,0.540541,0.0,0.0,5.0,37.0,1.0,37.0
en_native_03213,en,6.0,5.0,3.6,37.0,0.072,0.461538,0.27451,12.0,0.0,4.285714,51.0,1.0,51.0
en_native_03214,en,3.0,3.0,2.923077,8.0,0.224852,0.7125,0.142857,3.0,0.0,1.714286,14.0,1.0,14.0
en_native_03215,en,4.0,6.0,2.95,18.0,0.1475,0.533333,0.333333,0.0,0.0,2.714286,21.0,1.0,21.0
en_native_03216,en,2.0,3.0,2.363636,8.0,0.214876,0.814286,0.583333,0.0,0.0,1.428571,12.0,1.0,12.0
en_native_03217,en,8.0,7.0,4.269231,41.0,0.082101,0.513462,0.396226,3.0,3.0,6.714286,53.0,1.0,53.0
en_native_03218,en,7.0,8.0,3.844828,50.0,0.06629,0.561765,0.474576,6.0,4.0,7.285714,59.0,1.0,59.0
en_native_03219,en,7.0,6.0,3.578947,20.0,0.094183,0.607143,0.435897,8.0,3.0,5.0,39.0,1.0,39.0
en_native_03220,en,2.0,5.0,3.62069,25.0,0.124851,0.615789,0.7,3.0,0.0,3.857143,30.0,1.0,30.0
en_native_03221,en,4.0,5.0,4.222222,29.0,0.117284,0.668182,0.540541,9.0,1.0,4.571429,37.0,1.0,37.0
en_native_03222,en,1.0,3.0,3.583333,7.0,0.298611,0.705556,0.769231,0.0,1.0,1.714286,13.0,1.0,13.0
en_native_03223,en,3.0,6.0,3.434783,20.0,0.149338,0.69,0.416667,0.0,0.0,3.285714,24.0,1.0,24.0
en_native_03224,en,6.0,6.0,3.644444,37.0,0.080988,0.72,0.456522,10.0,0.0,5.857143,46.0,1.0,46.0
en_native_03225,en,2.0,5.0,3.473684,18.0,0.182825,0.395455,0.55,0.0,0.0,2.142857,20.0,1.0,20.0
en_native_03226,en,1.0,4.0,2.764706,14.0,0.16263,0.5875,0.555556,0.0,0.0,1.857143,18.0,1.0,18.0
en_native_03227,en,1.0,7.0,4.0,20.0,0.117647,0.439474,0.6,0.0,0.0,3.428571,35.0,1.0,35.0
en_native_03228,en,4.0,8.0,4.734694,48.0,0.096626,0.806452,0.62,3.0,0.0,6.285714,50.0,1.0,50.0
en_native_03229,en,5.0,6.0,3.333333,25.0,0.123457,0.632353,0.428571,3.0,0.0,3.571429,28.0,1.0,28.0
en_native_03230,en,2.0,4.0,3.736842,17.0,0.196676,0.454545,0.45,0.0,3.0,2.285714,20.0,1.0,20.0
en_native_03231,en,4.0,5.0,3.615385,38.0,0.092702,0.68,0.45,0.0,0.0,5.142857,40.0,1.0,40.0
en_native_03232,en,2.0,5.0,3.36,16.0,0.1344,0.646875,0.576923,0.0,0.0,3.285714,26.0,1.0,26.0
en_native_03233,en,5.0,6.0,3.333333,17.0,0.10101,0.494,0.529412,3.0,0.0,4.142857,34.0,1.0,34.0
en_native_03234,en,2.0,4.0,2.625,8.0,0.164062,0.545455,0.470588,3.0,0.0,2.0,17.0,1.0,17.0
en_native_03235,en,4.0,6.0,3.611111,19.0,0.100309,0.735714,0.432432,3.0,0.0,4.285714,37.0,1.0,37.0
en_native_03236,en,4.0,6.0,3.25,20.0,0.090278,0.73913,0.540541,3.0,0.0,4.714286,37.0,1.0,37.0
en_native_03237,en,4.0,4.0,3.32,18.0,0.1328,0.786667,0.538462,5.0,4.0,3.142857,26.0,1.0,26.0
en_native_03238,en,2.0,4.0,2.8,8.0,0.14,0.636364,0.619048,0.0,0.0,2.428571,21.0,1.0,21.0
en_native_03239,en,4.0,5.0,4.2,29.0,0.14,0.81875,0.516129,3.0,0.0,3.428571,31.0,1.0,31.0
en_native_03240,en,4.0,5.0,3.470588,20.0,0.102076,0.470588,0.542857,3.0,1.0,3.428571,35.0,1.0,35.0
en_native_03241,en,6.0,8.0,3.818182,20.0,0.115702,0.671053,0.470588,6.0,1.0,4.285714,34.0,1.0,34.0
en_native_03242,en,2.0,4.0,2.631579,11.0,0.138504,0.435,0.45,0.0,0.0,2.0,20.0,1.0,20.0
en_native_03243,en,3.0,5.0,3.612903,27.0,0.116545,0.708824,0.5,3.0,3.0,4.0,32.0,1.0,32.0
en_native_03244,en,3.0,5.0,2.708333,13.0,0.112847,0.764286,0.56,0.0,0.0,3.0,25.0,1.0,25.0
en_native_03245,en,3.0,5.0,3.421053,28.0,0.090028,0.544737,0.589744,0.0,0.0,4.428571,39.0,1.0,39.0
en_native_03246,en,4.0,7.0,3.891892,31.0,0.105186,0.608824,0.605263,6.0,0.0,4.857143,38.0,1.0,38.0
en_native_03247,en,1.0,4.0,3.043478,16.0,0.132325,0.729167,0.625,0.0,1.0,2.857143,24.0,1.0,24.0
en_native_03248,en,3.0,5.0,3.633333,21.0,0.121111,0.513333,0.516129,3.0,1.0,2.714286,31.0,1.0,31.0
en_native_03249,en,2.0,5.0,3.272727,20.0,0.14876,0.5875,0.478261,0.0,0.0,2.0,23.0,1.0,23.0
en_native_03250,en,2.0,4.0,2.904762,18.0,0.138322,0.646154,0.5,0.0,0.0,2.285714,22.0,1.0,22.0
en_native_03251,en,1.0,3.0,2.0,5.0,0.181818,0.285714,0.583333,0.0,4.0,1.285714,12.0,1.0,12.0
en_native_03252,en,3.0,7.0,3.272727,28.0,0.099174,0.47,0.588235,3.0,0.0,3.857143,34.0,1.0,34.0
en_native_03253,en,3.0,4.0,2.952381,13.0,0.14059,1.061538,0.590909,4.0,0.0,2.714286,22.0,1.0,22.0
en_native_03254,en,3.0,6.0,3.56,17.0,0.1424,0.570588,0.692308,3.0,2.0,3.285714,26.0,1.0,26.0
en_native_03255,en,1.0,5.0,3.296296,20.0,0.122085,0.542308,0.678571,0.0,4.0,3.142857,28.0,1.0,28.0
en_native_03256,en,2.0,5.0,3.222222,23.0,0.119342,0.532353,0.714286,0.0,0.0,3.285714,28.0,1.0,28.0
en_native_03257,en,2.0,4.0,2.846154,13.0,0.109467,0.840625,0.62963,3.0,0.0,3.142857,27.0,1.0,27.0
en_native_03258,en,3.0,8.0,3.512195,20.0,0.085663,0.835714,0.690476,3.0,0.0,4.571429,42.0,1.0,42.0
en_native_03259,en,3.0,5.0,3.69697,24.0,0.112029,0.502778,0.558824,0.0,1.0,2.857143,34.0,1.0,34.0
en_native_03260,en,1.0,5.0,3.142857,11.0,0.22449,0.633333,0.6,0.0,0.0,1.571429,15.0,1.0,15.0
en_native_03261,en,3.0,4.0,3.068966,15.0,0.105826,0.767647,0.633333,6.0,0.0,3.714286,30.0,1.0,30.0
en_native_03262,en,3.0,4.0,2.354839,11.0,0.075963,0.4,0.242424,0.0,0.0,3.0,33.0,2.0,16.5
en_native_03263,en,1.0,4.0,3.047619,12.0,0.145125,0.635,0.590909,0.0,0.0,2.571429,22.0,1.0,22.0
en_native_03264,en,2.0,3.0,2.588235,10.0,0.152249,0.538462,0.5,0.0,0.0,2.285714,18.0,1.0,18.0
en_native_03265,en,3.0,4.0,2.947368,13.0,0.155125,0.725,0.6,2.0,0.0,2.428571,20.0,1.0,20.0
en_native_03266,en,3.0,3.0,3.055556,9.0,0.169753,0.558333,0.578947,0.0,1.0,2.285714,19.0,1.0,19.0
en_native_03267,en,3.0,7.0,3.40625,19.0,0.106445,0.813158,0.606061,3.0,2.0,4.285714,33.0,1.0,33.0
en_native_03268,en,3.0,4.0,2.666667,9.0,0.148148,0.77,0.473684,6.0,4.0,2.428571,19.0,1.0,19.0
en_native_03269,en,2.0,3.0,2.857143,8.0,0.204082,0.816667,0.666667,3.0,1.0,2.0,15.0,1.0,15.0
en_native_03270,en,6.0,7.0,3.808511,45.0,0.081032,0.68,0.583333,6.0,0.0,6.142857,48.0,1.0,48.0
en_native_03271,en,7.0,6.0,3.31746,32.0,0.052658,0.694737,0.65625,7.0,0.0,8.285714,64.0,1.0,64.0
en_native_03272,en,5.0,5.0,3.823529,27.0,0.112457,0.775,0.371429,5.0,0.0,4.428571,35.0,1.0,35.0
en_native_03273,en,6.0,8.0,3.738095,40.0,0.089002,0.565217,0.44186,3.0,0.0,6.142857,43.0,1.0,43.0
en_native_03274,en,4.0,7.0,3.833333,37.0,0.079861,0.667241,0.530612,6.0,0.0,5.142857,49.0,1.0,49.0
en_native_03275,en,4.0,5.0,3.766667,27.0,0.125556,0.615789,0.580645,3.0,1.0,4.142857,31.0,1.0,31.0
en_native_03276,en,2.0,5.0,2.789474,14.0,0.146814,0.583333,0.6,3.0,1.0,2.428571,20.0,1.0,20.0
en_native_03277,en,7.0,10.0,3.369565,41.0,0.073251,0.642,0.510638,3.0,0.0,6.571429,47.0,1.0,47.0
en_native_03278,en,3.0,5.0,2.875,13.0,0.179688,0.535,0.411765,0.0,0.0,1.857143,17.0,1.0,17.0
en_native_03279,en,3.0,4.0,3.935484,27.0,0.126951,0.608824,0.4375,0.0,4.0,4.0,32.0,1.0,32.0
en_native_03280,en,3.0,6.0,3.212121,28.0,0.097337,0.6,0.764706,6.0,3.0,4.714286,34.0,1.0,34.0
en_native_03281,en,10.0,6.0,3.442623,27.0,0.056436,0.616216,0.47619,11.0,3.0,8.142857,63.0,2.0,31.5
en_native_03282,en,5.0,5.0,3.571429,19.0,0.127551,0.528947,0.482759,0.0,10.0,3.857143,29.0,1.0,29.0
en_native_03283,en,4.0,4.0,3.0,18.0,0.136364,0.6,0.391304,3.0,0.0,3.142857,23.0,1.0,23.0
en_native_03284,en,4.0,7.0,3.457143,27.0,0.098776,0.55,0.638889,0.0,1.0,4.571429,36.0,1.0,36.0
en_native_03285,en,3.0,6.0,3.791667,22.0,0.157986,0.65,0.68,0.0,1.0,3.142857,25.0,1.0,25.0
en_native_03286,en,2.0,5.0,2.625,10.0,0.164062,0.841667,0.411765,0.0,0.0,1.857143,17.0,1.0,17.0
en_native_03287,en,10.0,6.0,3.532258,19.0,0.056972,0.605556,0.421875,6.0,4.0,7.857143,64.0,2.0,32.0
en_native_03288,en,6.0,6.0,4.309524,21.0,0.102608,0.705357,0.534884,4.0,2.0,4.714286,43.0,1.0,43.0
en_native_03289,en,3.0,5.0,3.6875,15.0,0.230469,0.375,0.235294,0.0,3.0,2.285714,17.0,1.0,17.0
en_native_03290,en,1.0,4.0,3.076923,11.0,0.236686,0.335714,0.642857,0.0,3.0,1.571429,14.0,1.0,14.0
en_native_03291,en,9.0,6.0,3.092593,13.0,0.05727,0.506061,0.491228,3.0,1.0,6.428571,57.0,3.0,19.0
en_native_03292,en,3.0,5.0,3.366667,18.0,0.112222,0.535,0.645161,0.0,1.0,3.714286,31.0,1.0,31.0
en_native_03293,en,3.0,6.0,2.733333,15.0,0.091111,0.775,0.548387,3.0,0.0,4.285714,31.0,1.0,31.0
en_native_03294,en,9.0,6.0,4.354167,33.0,0.090712,0.611111,0.387755,13.0,2.0,5.714286,49.0,1.0,49.0
en_native_03295,en,7.0,7.0,4.512821,33.0,0.115713,0.705,0.35,9.0,0.0,5.142857,40.0,1.0,40.0
en_native_03296,en,4.0,6.0,4.44,46.0,0.0888,0.4,0.509804,3.0,4.0,5.428571,51.0,1.0,51.0
en_native_03297,en,4.0,5.0,3.675676,32.0,0.099343,0.686957,0.526316,6.0,0.0,4.571429,38.0,1.0,38.0
en_native_03298,en,2.0,3.0,3.388889,15.0,0.188272,0.7,0.473684,3.0,0.0,2.428571,19.0,1.0,19.0
en_native_03299,en,5.0,6.0,3.653061,23.0,0.074552,0.57037,0.403846,3.0,0.0,6.571429,52.0,3.0,17.333333
en_native_03300,en,5.0,4.0,3.32,19.0,0.1328,0.492308,0.115385,3.0,0.0,3.0,26.0,1.0,26.0
en_native_03301,en,2.0,3.0,2.545455,7.0,0.231405,0.571429,0.333333,0.0,0.0,1.428571,12.0,1.0,12.0
en_native_03302,en,1.0,3.0,3.0,9.0,0.176471,0.555556,0.611111,0.0,0.0,2.142857,18.0,1.0,18.0
en_native_03303,en,2.0,3.0,2.692308,8.0,0.207101,0.8,0.428571,3.0,0.0,1.714286,14.0,1.0,14.0
en_native_03304,en,2.0,6.0,4.037037,22.0,0.14952,0.533333,0.464286,0.0,0.0,2.571429,28.0,1.0,28.0
en_native_03305,en,1.0,2.0,3.181818,6.0,0.289256,0.285714,0.5,0.0,0.0,1.285714,12.0,1.0,12.0
en_native_03306,en,1.0,2.0,3.928571,13.0,0.280612,0.571429,0.666667,0.0,0.0,1.857143,15.0,1.0,15.0
en_native_03307,en,3.0,5.0,3.964286,27.0,0.141582,0.382143,0.551724,3.0,0.0,2.857143,29.0,1.0,29.0
en_native_03308,en,5.0,6.0,3.780488,37.0,0.092207,0.678571,0.571429,6.0,0.0,5.571429,42.0,1.0,42.0
en_native_03309,en,4.0,4.0,2.958333,14.0,0.123264,0.66875,0.4,3.0,1.0,3.285714,25.0,1.0,25.0
